is_auth,is_order,is_payment,z_latency,z_errors,z_warns,traffic_delta,anomaly_count,label
0,0,1,5.099045,3.140874,4.270403,-1.017972,3,1
0,0,1,1.326977,4.914699,2.167993,-3.104404,2,1
0,0,1,-0.275307,-0.049505,0.189655,-0.007494,0,0
0,0,1,0.614628,-0.202121,1.244516,0.249478,0,0
0,0,1,3.259976,6.581842,3.128207,-1.885755,4,1
0,0,1,4.418987,2.097778,1.856824,3.127339,2,1
1,0,0,0.339539,-0.368869,0.487212,0.467765,0,0
0,0,1,-0.291937,0.077329,-0.32879,0.000908,0,0
0,1,0,0.889378,0.316703,5.796224,0.210213,1,0
0,1,0,0.014797,0.249581,0.295005,0.196778,0,0
0,0,1,4.890126,6.993658,6.381276,-0.801581,3,1
1,0,0,3.108548,1.167153,3.363354,0.556988,2,1
1,0,0,0.473569,0.197343,0.729553,-0.268379,0,0
0,0,1,0.361537,0.616656,5.319521,0.328265,1,0
0,1,0,6.017723,3.814597,3.32036,-2.250753,4,1
0,0,1,0.209421,0.481753,-0.081692,0.018428,0,0
1,0,0,4.180795,7.044882,3.957079,-2.966066,4,1
0,0,1,0.315693,0.044331,0.51614,0.162469,0,0
1,0,0,0.981924,1.032745,2.077173,0.139123,0,0
1,0,0,2.711393,1.154839,5.462385,-0.168445,2,1
1,0,0,0.540909,0.110572,-0.39101,0.008761,0,0
0,0,1,2.499053,1.111275,0.534268,-0.188787,0,0
0,1,0,-0.973601,-0.207272,0.200457,0.175023,0,0
0,1,0,-0.19945,0.660995,0.305424,0.119403,0,0
1,0,0,-0.038714,-0.077645,0.263398,0.001663,0,0
1,0,0,5.753752,-0.134861,5.131486,0.317656,2,1
1,0,0,5.757055,3.495183,5.230694,-0.669199,3,1
0,0,1,1.139078,-0.114286,0.276352,0.029104,0,0
1,0,0,1.104309,0.350588,1.58039,-0.455393,0,0
1,0,0,0.294191,0.080256,0.664232,-0.141828,0,0
0,0,1,4.031168,0.65024,3.117841,-0.032011,2,1
0,0,1,0.116906,-0.341935,-0.396104,0.041509,0,0
0,1,0,7.625432,5.17555,6.542747,-1.487717,3,1
0,0,1,2.843435,1.696361,4.799898,0.136853,2,1
0,0,1,2.313001,-0.11254,1.703995,0.263323,0,0
0,0,1,0.84152,0.774682,0.849416,0.09752,0,0
0,0,1,1.184563,3.688129,1.704526,-3.235057,2,1
0,0,1,0.723029,0.299917,-0.345803,-0.316435,0,0
1,0,0,0.101532,-0.3174,0.559282,0.336877,0,0
1,0,0,0.40194,0.721698,0.539027,0.180843,0,0
0,0,1,-0.020292,-0.057981,-0.023178,-0.137341,0,0
1,0,0,2.126997,0.086102,0.343332,0.316737,0,0
0,0,1,3.9631,2.508444,7.271105,-0.116849,3,1
1,0,0,4.690459,5.16215,4.8159,-1.43517,3,1
0,0,1,5.570026,0.218447,1.900627,-0.016927,1,0
0,0,1,0.506811,0.043411,0.452411,-0.009405,0,0
1,0,0,2.215028,0.087193,6.157869,0.157157,1,0
0,0,1,5.19417,0.787802,1.601185,-0.767342,1,0
0,0,1,5.042578,4.16289,3.058341,3.390109,4,1
0,0,1,1.564495,1.139882,0.750134,0.734363,0,0
1,0,0,1.848675,2.282793,1.787817,-1.646881,1,0
1,0,0,-0.243886,0.025177,-0.200266,0.111114,0,0
0,1,0,2.499935,0.797916,2.171646,-0.219994,0,0
0,0,1,3.406779,0.533943,1.49838,-0.547311,1,0
0,1,0,0.233696,0.614708,0.401786,-0.30136,0,0
0,0,1,1.09535,0.260946,0.841544,0.091535,0,0
0,1,0,-0.48949,0.365648,0.146608,-0.007078,0,0
0,0,1,2.604259,-0.134514,1.742757,0.251681,1,0
0,0,1,2.464369,0.553693,3.093271,-0.719392,1,0
0,1,0,1.754973,2.540969,2.956531,-1.715074,3,1
0,1,0,1.927573,0.350384,1.543084,-0.75476,0,0
0,1,0,2.274122,2.643323,3.731178,0.163986,2,1
1,0,0,0.680951,0.51388,0.915457,0.253361,0,0
1,0,0,1.662275,0.228899,1.682968,0.197272,0,0
0,0,1,-0.1627,-0.038046,-0.216701,0.067914,0,0
0,0,1,1.64777,0.736945,0.447704,-0.018991,0,0
0,1,0,3.069329,1.098922,6.822528,-0.115786,2,1
0,0,1,-0.016837,0.530471,0.524162,-0.329714,0,0
0,0,1,1.368832,1.014396,0.659623,0.028361,0,0
0,1,0,4.132304,1.186666,2.92418,4.060346,3,1
0,0,1,-0.27656,-0.127225,0.651152,0.401591,0,0
0,0,1,0.825644,3.562698,3.381161,-2.559048,3,1
0,1,0,0.167194,-1.02349,-0.135521,0.28142,0,0
1,0,0,-0.052317,1.437729,1.260165,0.340691,0,0
0,1,0,4.714293,0.06275,3.133211,-0.498529,2,1
1,0,0,5.503418,7.897431,3.899067,-1.999753,4,1
1,0,0,0.726268,1.628119,5.443189,0.031762,1,0
0,1,0,5.177327,2.09455,2.110197,3.721547,2,1
0,0,1,2.263642,1.351387,-0.360322,-0.270712,0,0
1,0,0,1.594232,0.75275,3.113597,0.53222,1,0
0,1,0,2.155857,1.321254,7.416167,0.586163,1,0
1,0,0,0.792008,1.386824,1.488497,0.538962,0,0
0,0,1,0.692142,0.274666,-0.763857,-0.170763,0,0
1,0,0,1.873583,3.132694,2.091907,-2.892405,2,1
0,1,0,0.235637,0.47926,0.137024,0.270555,0,0
0,0,1,0.668792,0.670085,0.180299,0.134289,0,0
1,0,0,4.91802,5.216383,5.358687,-0.99121,3,1
0,1,0,-0.500046,0.414935,0.566902,-0.196805,0,0
0,1,0,2.444049,2.592,2.969218,0.753102,2,1
1,0,0,-0.273558,-0.548038,0.236732,0.178931,0,0
0,0,1,-0.078052,0.152751,-0.389563,-0.186772,0,0
0,0,1,-0.497566,-0.106906,0.488962,-0.158925,0,0
0,1,0,3.961064,2.072835,5.840101,0.007976,2,1
0,1,0,1.567005,0.678698,2.769232,0.292269,1,0
1,0,0,0.838377,-0.188649,0.126668,-0.524882,0,0
1,0,0,0.560051,0.784199,0.2155,0.018505,0,0
0,1,0,3.457779,1.382197,3.473085,0.307786,2,1
0,1,0,-0.616848,0.548525,0.357339,-0.314409,0,0
0,0,1,0.507745,0.16709,-0.08907,-0.023888,0,0
0,1,0,0.101053,0.354929,0.426123,0.000972,0,0
0,1,0,0.675063,0.352222,0.491878,0.135263,0,0
0,1,0,-0.779126,1.363777,1.874444,0.256711,0,0
0,0,1,0.024399,-0.435637,0.44723,0.063295,0,0
0,0,1,-0.389926,0.338094,0.852465,-0.23351,0,0
0,0,1,4.405559,2.22147,1.823067,2.096198,2,1
1,0,0,3.447243,0.724212,2.545979,-0.020221,2,1
0,1,0,1.923127,-0.438851,3.181723,1.674929,2,1
0,0,1,3.84985,3.80428,4.697441,1.365465,3,1
1,0,0,1.702556,1.0883,0.422455,-0.185719,0,0
0,1,0,0.865445,1.034626,1.946583,0.487673,0,0
0,1,0,2.729901,0.285569,4.462043,1.382417,2,1
0,1,0,1.830199,0.95028,4.015343,0.461238,1,0
1,0,0,1.644181,0.869781,1.149094,0.546627,0,0
0,1,0,0.288358,0.376505,-0.201293,-0.088158,0,0
0,1,0,3.352209,3.557155,5.953476,-0.934631,3,1
0,0,1,-0.0188,1.622687,0.287378,0.021022,0,0
0,1,0,5.764196,6.173383,5.351718,-2.56818,4,1
0,0,1,2.861601,2.101702,2.785018,1.295763,2,1
0,1,0,0.165898,0.515856,0.825914,0.177901,0,0
1,0,0,2.120775,0.279196,2.11676,0.153236,0,0
1,0,0,-0.172348,0.616204,0.159188,-0.175803,0,0
1,0,0,5.484494,0.796424,4.189775,-0.247474,2,1
0,0,1,0.057782,-0.161095,-0.121449,-0.073275,0,0
1,0,0,0.073851,-0.023351,-0.344142,-0.232075,0,0
0,0,1,2.619418,0.554627,1.563689,0.381177,1,0
0,0,1,3.526871,2.185878,1.555838,1.035578,1,0
0,1,0,5.439488,3.481949,1.112018,-0.520892,2,1
1,0,0,4.022069,9.133833,7.544139,-1.348707,3,1
0,0,1,2.673675,2.925964,4.663339,0.132308,3,1
0,0,1,4.928736,3.590655,6.907573,-0.361633,3,1
1,0,0,0.911741,0.271371,0.338205,0.429652,0,0
1,0,0,5.676863,-0.152551,3.508438,0.027245,2,1
1,0,0,3.560185,2.455158,2.625603,1.195006,2,1
0,0,1,1.299835,3.722324,1.976229,-1.791193,2,1
0,0,1,2.645036,0.744749,3.806667,5.160365,3,1
1,0,0,1.799836,0.922101,1.706205,-0.174919,0,0
0,1,0,3.504832,0.502538,1.685499,-0.126761,1,0
0,1,0,-0.58398,0.083333,0.729233,-0.037847,0,0
0,0,1,1.393414,3.257054,1.934759,-3.837769,2,1
1,0,0,1.387391,2.970706,2.327097,0.836652,1,0
0,0,1,0.373846,0.780233,0.688639,0.47569,0,0
1,0,0,2.406998,3.791051,1.106852,-3.083524,2,1
1,0,0,5.543938,6.550034,7.536259,-2.366135,4,1
0,1,0,3.616506,-0.073447,3.412162,0.160959,2,1
1,0,0,1.006477,0.079036,0.795244,0.075719,0,0
0,1,0,1.841263,4.100576,2.120791,-3.40014,2,1
0,1,0,1.227725,0.045972,3.365174,0.662219,1,0
1,0,0,0.570347,0.197044,1.788291,-0.278245,0,0
0,1,0,3.453322,3.703598,1.275717,3.182325,3,1
1,0,0,6.797885,2.901071,3.049978,-1.931425,4,1
1,0,0,6.083316,0.183023,3.329686,-0.63194,2,1
0,1,0,0.04358,-0.414036,0.171652,0.186728,0,0
0,0,1,1.981589,1.081054,1.257072,0.06415,0,0
0,1,0,2.338681,0.672807,1.329309,-0.530801,0,0
1,0,0,3.695688,0.428653,3.046887,-0.349787,2,1
0,1,0,0.649436,1.784364,4.707121,1.194264,1,0
0,1,0,-0.213508,0.375037,0.250488,-0.210548,0,0
0,1,0,0.646546,0.18317,0.483001,0.13164,0,0
0,0,1,2.93763,3.217621,0.750926,-3.024994,3,1
1,0,0,0.174843,0.655979,-0.065901,0.083531,0,0
1,0,0,2.804145,0.480334,4.015757,0.826642,2,1
1,0,0,0.724067,3.911064,3.492265,-2.632809,3,1
0,1,0,0.05151,0.081797,-0.197465,0.056334,0,0
0,1,0,2.052353,4.427154,2.656428,-2.670104,3,1
1,0,0,0.584804,0.538089,6.860966,0.369565,1,0
0,0,1,2.063047,-0.371975,1.324036,0.539792,0,0
1,0,0,1.950609,0.550693,0.61714,0.269354,0,0
1,0,0,2.286553,0.569927,2.108136,-0.159484,0,0
1,0,0,0.446209,0.16299,0.185837,0.089656,0,0
0,0,1,0.896553,-0.315243,0.088978,-0.195457,0,0
0,1,0,-0.368893,-0.176651,0.902442,0.084979,0,0
0,0,1,2.847833,4.707795,5.426847,-1.51552,4,1
1,0,0,2.482275,2.033395,3.131647,0.576986,1,0
1,0,0,0.914769,4.288956,1.133409,-1.987324,2,1
1,0,0,1.032749,0.425274,1.591577,0.095884,0,0
0,1,0,2.122167,1.178245,1.047338,0.509461,0,0
1,0,0,1.719863,1.491171,1.221593,-2.556772,1,1
0,1,0,3.713921,3.370737,3.378661,2.314246,4,1
0,1,0,3.322224,0.78433,2.921457,-0.053786,2,1
0,0,1,0.032692,0.601573,0.059759,-0.039314,0,0
0,0,1,6.353045,5.749905,4.912066,-1.716199,4,1
0,1,0,2.359351,1.469407,5.95698,0.498798,1,0
0,1,0,3.137808,3.826993,5.887338,-1.974557,4,1
0,1,0,0.234286,0.302144,-0.178913,-0.08261,0,0
1,0,0,2.611408,3.905941,2.707836,0.447303,3,1
0,1,0,3.815789,1.206024,3.741222,-0.825172,2,1
0,0,1,2.141055,0.836382,0.643562,0.234394,0,0
0,0,1,4.346341,0.79894,2.167556,-0.144016,1,0
1,0,0,-0.1848,0.545666,0.025576,-0.066826,0,0
1,0,0,4.819505,3.906505,3.622934,-0.650883,3,1
0,0,1,4.856163,0.790794,2.823882,-0.369589,2,1
0,1,0,4.590949,3.173295,4.975943,-1.731988,4,1
0,1,0,4.159756,0.433593,2.873639,-0.435333,2,1
1,0,0,-0.08248,0.115261,0.558482,-0.160914,0,0
0,0,1,4.923459,2.5888,6.109879,-1.836437,4,1
0,0,1,-0.211036,0.338569,-0.073096,-0.035198,0,0
0,0,1,2.896074,0.74835,2.069648,0.046534,1,0
1,0,0,0.061774,0.60074,0.092279,0.04087,0,0
0,1,0,2.212158,1.72446,5.354792,-0.558882,1,0
0,0,1,1.071982,3.141839,1.683125,-3.454963,2,1
0,1,0,4.643377,0.681353,2.781088,0.173091,2,1
1,0,0,5.537372,4.015629,7.633213,-1.808572,4,1
1,0,0,2.636319,1.872907,6.096075,-0.770003,2,1
0,1,0,1.650218,0.878494,3.370233,0.390097,1,0
1,0,0,-0.176397,-0.053903,0.318925,0.044953,0,0
0,0,1,3.82079,0.332866,1.942105,-0.702371,1,0
0,0,1,-0.155249,0.641715,0.123669,0.274858,0,0
1,0,0,4.714825,3.282351,6.033143,-1.230139,3,1
0,1,0,0.998948,0.325586,1.332573,-0.172627,0,0
1,0,0,4.03121,2.733593,3.762072,3.166647,4,1
0,0,1,0.749071,0.587891,-0.587908,-0.05953,0,0
1,0,0,0.217285,0.340433,0.504898,-0.129689,0,0
0,1,0,3.431396,4.783993,5.699796,-1.143856,3,1
0,1,0,5.031311,3.357075,4.477177,-1.872127,4,1
0,1,0,-0.208642,-0.405216,-0.347071,-0.218251,0,0
1,0,0,0.637512,2.336233,1.202358,-4.302822,1,1
0,1,0,2.203825,0.859297,5.455304,0.143311,1,0
1,0,0,2.258367,3.321251,3.230997,0.554894,2,1
0,1,0,1.908912,0.730705,0.630823,0.395452,0,0
0,1,0,0.890198,0.353362,1.697916,0.624465,0,0
0,1,0,0.167048,0.237285,0.258142,0.194557,0,0
1,0,0,3.198644,1.223659,2.393676,-0.656743,1,0
1,0,0,0.213081,-0.429114,0.217737,0.168015,0,0
1,0,0,5.190773,4.670811,5.755986,-1.591613,4,1
0,1,0,0.641899,-0.056229,0.739037,0.076319,0,0
1,0,0,-0.027367,1.694662,2.275178,0.625058,0,0
0,0,1,1.98118,0.236216,1.964499,0.290767,0,0
0,0,1,-0.353369,0.249874,-0.066705,0.03357,0,0
1,0,0,0.169171,0.029602,0.323791,0.285824,0,0
1,0,0,0.357774,-0.190621,0.158475,0.112436,0,0
1,0,0,4.673008,0.183154,6.41135,0.159572,2,1
1,0,0,0.084319,-0.228587,0.360256,0.140182,0,0
1,0,0,1.790376,2.156178,1.131459,-2.535155,1,1
1,0,0,2.941531,4.236644,3.809711,2.606817,4,1
1,0,0,0.084331,0.028295,0.037008,-0.065404,0,0
1,0,0,2.72268,4.017107,3.388109,2.150975,4,1
1,0,0,3.157208,0.34762,3.573172,0.399985,2,1
1,0,0,-0.069162,-0.021229,-0.027649,-0.02245,0,0
0,0,1,0.091963,0.071174,-0.294765,0.004633,0,0
1,0,0,1.177153,-0.363384,0.41905,0.1096,0,0
0,0,1,1.022472,0.829981,0.271966,-0.277241,0,0
1,0,0,3.243679,0.980738,3.00838,1.230988,2,1
0,1,0,0.316391,0.387295,2.41198,0.247123,0,0
0,0,1,1.106453,0.49694,3.07154,0.551807,1,0
0,1,0,1.589269,1.187907,4.002909,-0.682875,1,0
0,0,1,1.870103,0.821643,0.142521,0.3344,0,0
0,1,0,4.954368,0.104281,3.090729,-0.351134,2,1
0,0,1,2.755253,1.044756,0.57706,0.573893,1,0
0,0,1,-0.145055,0.398494,0.350999,-0.028188,0,0
1,0,0,-0.033052,-0.497301,-0.30133,0.141577,0,0
1,0,0,-0.090345,0.110282,0.193969,0.06261,0,0
1,0,0,5.875895,2.881565,5.184303,-0.795978,3,1
0,1,0,2.51819,1.00212,1.256898,0.373941,1,0
1,0,0,1.168687,1.451275,3.112161,0.161053,1,0
0,0,1,0.367852,0.204082,0.14631,-0.176723,0,0
0,1,0,4.853805,4.651305,4.685686,0.148958,3,1
1,0,0,0.944708,4.144326,3.357662,-3.302499,3,1
0,0,1,0.74508,0.631079,0.021683,-0.078552,0,0
1,0,0,0.92672,-0.154878,0.053286,0.086858,0,0
0,1,0,-0.743446,-0.082501,0.038834,0.110792,0,0
0,1,0,-0.197079,-0.105508,0.599488,-0.49547,0,0
0,0,1,0.981147,0.370011,2.078285,0.883477,0,0
0,0,1,0.672569,0.0991,-0.386324,-0.2155,0,0
0,0,1,3.13203,-0.087493,4.798278,-0.521654,2,1
1,0,0,2.053406,2.007256,4.035924,1.016956,1,0
1,0,0,5.425278,-0.169581,1.407681,0.050536,1,0
0,1,0,-0.577688,-0.051351,0.112496,-0.238216,0,0
0,1,0,0.425472,0.21828,0.014085,-0.013656,0,0
0,1,0,0.508941,0.329666,-0.589474,0.171,0,0
0,1,0,0.19351,0.33465,0.278192,-0.009964,0,0
1,0,0,1.126337,0.624309,4.744249,0.540065,1,0
0,1,0,1.721085,2.970383,4.118361,-0.37242,2,1
0,0,1,2.641473,2.23633,3.004667,-2.515511,3,1
1,0,0,2.913995,0.006161,4.636162,0.536299,2,1
0,0,1,-0.211957,-0.228801,-0.055158,0.073879,0,0
1,0,0,3.8176,3.060583,4.8047,3.358859,4,1
0,0,1,-0.188934,0.851902,0.248893,0.116934,0,0
0,1,0,2.640825,2.667782,3.45871,2.959477,4,1
0,0,1,-0.28472,-0.168282,0.061741,-0.158853,0,0
0,0,1,0.294171,0.37289,2.595791,0.612127,1,0
0,1,0,5.273702,2.224555,5.875778,-1.494078,2,1
1,0,0,-0.535303,3.281643,2.289837,-3.106156,2,1
0,1,0,6.747864,4.905331,4.055089,0.091479,3,1
0,0,1,4.006878,2.968886,5.846011,0.646271,3,1
0,1,0,0.246783,-0.147459,0.229036,0.05943,0,0
0,0,1,0.978209,3.456403,1.462105,-2.360405,2,1
0,0,1,1.405396,0.707224,3.20739,0.247834,1,0
1,0,0,0.881122,0.036975,0.196707,0.054664,0,0
1,0,0,4.149005,3.946825,2.763881,3.921781,4,1
0,1,0,-0.097632,-0.575203,0.300143,0.056809,0,0
0,0,1,-0.026069,-0.53948,0.614662,-0.223832,0,0
0,1,0,0.831989,0.125545,1.567304,0.096269,0,0
1,0,0,5.221398,0.804762,2.445678,0.462889,1,0
1,0,0,2.49107,1.862476,2.894463,-0.331307,1,0
1,0,0,0.795835,2.560455,2.013261,-2.704302,2,1
1,0,0,-0.137671,-0.96385,-0.810279,0.065015,0,0
1,0,0,0.01949,-0.282982,0.152746,0.06127,0,0
1,0,0,1.048308,0.560628,4.937163,0.223774,1,0
1,0,0,0.787805,-0.427247,-0.134571,0.185237,0,0
1,0,0,2.730896,1.052242,3.476111,1.149156,2,1
0,1,0,0.079834,0.087378,0.304757,-0.371772,0,0
1,0,0,6.339893,4.698447,2.762518,-2.864883,4,1
0,1,0,2.74902,0.650688,1.671079,0.358152,1,0
0,1,0,-0.811746,-0.400171,0.029437,0.070736,0,0
0,0,1,0.676884,0.127461,0.475636,-0.118423,0,0
0,1,0,0.394158,-0.323636,0.126937,0.228421,0,0
0,1,0,3.737902,0.357788,3.047334,-0.068575,2,1
1,0,0,0.734958,2.463867,3.569359,0.869068,1,0
1,0,0,-0.588111,-0.040842,-0.325751,0.380486,0,0
1,0,0,6.869551,5.54108,4.65936,0.713137,3,1
0,1,0,4.239698,0.649985,3.482716,0.032608,2,1
0,1,0,3.88599,0.69293,4.014885,-0.000361,2,1
0,1,0,3.737926,7.144858,8.041698,-2.60212,4,1
1,0,0,2.468276,3.017591,2.563241,-4.210022,3,1
0,1,0,2.683219,1.649375,6.195542,0.117292,2,1
0,0,1,2.45531,0.388506,3.677174,1.052854,1,0
1,0,0,1.519327,0.723166,0.968627,-0.017187,0,0
1,0,0,-0.004741,0.462806,-0.377999,0.086701,0,0
1,0,0,1.605455,1.897652,6.577364,0.336146,1,0
0,0,1,6.255181,4.540627,5.267905,-0.159146,3,1
0,0,1,5.093847,7.819671,7.875928,-2.554222,4,1
0,1,0,0.204116,0.029522,0.114502,0.102357,0,0
1,0,0,-0.335604,-0.140605,0.309149,-0.152421,0,0
0,0,1,1.234681,3.195923,1.471087,-3.27273,2,1
0,0,1,0.70519,0.356251,1.679882,0.201358,0,0
0,0,1,6.699093,0.58092,1.799674,-0.364177,1,0
0,0,1,0.907384,0.097618,-0.207173,0.008864,0,0
0,0,1,0.57134,0.62226,0.501241,0.509045,0,0
0,0,1,4.401214,2.731691,2.951655,2.367228,4,1
0,1,0,0.176711,-0.379848,-0.25871,-0.145732,0,0
1,0,0,-0.3571,1.536587,5.148488,1.325741,1,0
0,0,1,0.699542,-0.359766,0.136407,0.125369,0,0
0,0,1,6.650267,4.816133,3.864698,-2.068242,4,1
0,1,0,-0.582527,0.878903,0.1112,-0.212177,0,0
0,0,1,2.004969,1.547639,5.298655,0.596338,1,0
0,1,0,0.816738,-0.515949,0.966539,-0.027553,0,0
0,1,0,1.485675,1.458273,2.562676,0.196147,1,0
1,0,0,3.105468,3.005271,3.34735,0.804826,3,1
0,0,1,0.80827,0.098929,-0.287185,-0.191557,0,0
1,0,0,-0.056776,0.342444,0.521649,-0.198414,0,0
1,0,0,0.565889,0.285137,-0.170427,-0.115299,0,0
0,0,1,-0.006808,0.330512,0.640214,0.228605,0,0
1,0,0,4.908639,2.986446,2.944032,0.148114,3,1
1,0,0,1.557075,2.010071,4.103591,-0.272709,1,0
1,0,0,2.510448,0.560276,1.24412,0.404296,1,0
1,0,0,0.078978,0.093101,-0.496529,0.01197,0,0
0,0,1,1.924331,1.332485,2.528171,0.029398,1,0
0,0,1,4.16696,4.180683,5.029215,-1.720578,4,1
0,0,1,0.032976,0.137771,-0.145896,0.254789,0,0
0,0,1,1.823267,0.412607,1.073135,0.18836,0,0
0,1,0,0.401947,0.983731,-0.013704,-0.059146,0,0
0,1,0,1.16289,0.169041,2.457393,-0.457683,0,0
0,0,1,-0.156052,0.017397,0.04013,0.038726,0,0
0,1,0,-0.8237,0.009364,0.434492,0.095355,0,0
1,0,0,1.388022,1.828803,7.721336,-0.26557,1,0
0,0,1,1.686399,2.635249,2.204134,1.911148,2,1
0,0,1,3.66524,2.729126,1.228658,-3.071326,3,1
0,0,1,-0.166178,0.48745,-0.523343,0.135377,0,0
1,0,0,1.241216,0.164129,0.58543,-0.001396,0,0
0,1,0,5.034336,0.643898,4.285743,-0.375772,2,1
0,0,1,4.043163,4.113114,5.707654,-0.847374,3,1
1,0,0,1.003981,3.891998,2.508194,1.632904,3,1
0,0,1,2.320578,1.731949,4.882009,-0.377347,1,0
0,1,0,1.813595,2.222939,1.496367,0.703433,0,0
0,1,0,0.80091,0.186516,-0.179165,0.254458,0,0
1,0,0,-0.556082,0.852185,0.189014,0.131765,0,0
0,1,0,2.054806,1.658492,1.535526,-2.256197,1,0
0,0,1,0.559596,1.08665,2.009052,0.402764,0,0
0,1,0,7.195445,7.346368,0.556658,-0.57459,2,1
1,0,0,0.052085,-0.697728,0.012819,-0.245393,0,0
0,0,1,0.161155,0.384133,-0.208612,-0.405554,0,0
1,0,0,5.403503,0.768562,2.240294,-0.265094,1,0
0,1,0,3.090216,2.348563,3.314681,2.523581,3,1
1,0,0,0.708789,0.460001,-0.54138,0.016158,0,0
0,0,1,-0.335462,0.427989,0.243054,0.175058,0,0
1,0,0,-0.131691,-0.210645,0.590425,0.06025,0,0
1,0,0,2.564093,0.26837,0.187345,0.077007,1,0
1,0,0,0.573469,0.028081,0.292696,0.01518,0,0
0,0,1,-0.512155,0.102406,0.389804,-0.20179,0,0
1,0,0,5.839369,3.731871,4.480107,-0.739316,3,1
1,0,0,0.245672,-0.359557,0.022566,-0.277157,0,0
1,0,0,0.32927,0.187304,-0.000109,0.031052,0,0
0,1,0,0.932782,-0.355116,1.887681,0.193135,0,0
0,1,0,-0.422849,-0.093681,0.244021,0.085865,0,0
0,0,1,1.16166,-0.10174,-0.169848,0.034115,0,0
0,1,0,-0.512424,-0.351895,-0.038469,0.266128,0,0
0,1,0,0.576071,0.741545,2.802082,0.057734,1,0
1,0,0,-0.459523,0.215948,0.12231,-0.190761,0,0
1,0,0,0.087432,0.115318,0.006959,-0.059465,0,0
1,0,0,1.930834,4.163018,3.68838,1.911457,3,1
0,1,0,-0.161572,-0.208415,0.09689,-0.322474,0,0
1,0,0,1.164689,0.997122,1.760297,0.083778,0,0
0,1,0,4.077899,1.722757,5.16719,1.369471,2,1
0,0,1,0.179677,0.706204,1.385678,0.897507,0,0
0,1,0,0.230683,0.531149,0.354639,0.114949,0,0
1,0,0,1.37812,0.415853,1.754882,0.259436,0,0
1,0,0,-0.327726,0.347091,0.350461,0.409223,0,0
1,0,0,0.010063,-0.506862,-0.113839,0.119521,0,0
1,0,0,2.132074,0.297521,1.681575,-0.070428,0,0
0,0,1,-0.45153,1.080685,-0.095733,0.426653,0,0
0,1,0,0.349863,0.435098,0.487209,-0.099549,0,0
1,0,0,-0.244533,0.197238,0.315895,-0.235149,0,0
1,0,0,0.493688,-0.210796,-0.082667,0.01441,0,0
0,0,1,-0.020213,0.244894,-0.015226,0.234789,0,0
0,0,1,4.544701,2.563375,3.145958,3.622896,4,1
1,0,0,-0.537255,0.896059,-0.240722,-0.05078,0,0
1,0,0,2.979701,0.704217,3.239116,0.126471,2,1
0,1,0,3.830657,1.890651,4.296381,0.549213,2,1
0,0,1,-0.597061,-0.189569,-0.10939,-0.030457,0,0
0,0,1,4.789283,0.197221,3.09523,-0.473915,2,1
1,0,0,1.052423,-0.261206,0.479605,0.081442,0,0
0,1,0,0.522401,0.776021,2.55564,-0.097646,1,0
0,0,1,9.62496,5.773241,5.727672,-2.531708,4,1
0,1,0,1.822851,1.306225,1.998838,-0.285965,0,0
0,1,0,0.697507,0.248979,1.6952,0.082856,0,0
0,0,1,-0.930289,0.757378,-0.027482,-0.079956,0,0
0,0,1,1.572029,1.77602,2.317105,-3.105547,1,1
0,0,1,1.688767,1.769008,6.214146,0.924885,1,0
1,0,0,2.192534,0.113234,1.399175,0.123175,0,0
0,1,0,0.12637,0.067081,0.500762,0.123608,0,0
0,0,1,2.810971,-0.122448,3.571869,0.012447,2,1
0,0,1,1.912909,0.193038,1.223747,0.000775,0,0
0,0,1,2.690633,0.296155,3.927083,0.855145,2,1
0,1,0,7.09584,4.887503,5.269415,-1.949773,4,1
0,1,0,3.056709,3.732051,4.055778,0.939097,3,1
1,0,0,-1.62079,-0.367254,0.665412,-0.044344,0,0
0,1,0,4.278543,5.251721,4.088263,-0.841038,3,1
0,1,0,-0.186319,-0.029401,0.377966,-0.100151,0,0
0,0,1,1.280106,1.973564,3.130925,-0.357082,1,0
1,0,0,1.358881,0.071489,0.758742,0.019381,0,0
1,0,0,2.398513,3.256539,4.125029,1.505478,3,1
0,1,0,2.150407,2.209868,0.27921,0.060899,0,0
1,0,0,2.155523,1.895589,1.419022,0.898666,0,0
1,0,0,3.6332,4.729265,5.084382,-0.860844,3,1
1,0,0,2.141064,0.701379,3.821696,0.572613,1,0
1,0,0,5.636545,2.785916,4.881984,-2.550403,4,1
1,0,0,-0.165882,0.753302,-0.039214,0.160158,0,0
0,0,1,0.358172,0.482943,0.440917,-0.011738,0,0
0,0,1,1.306361,0.530493,0.446893,0.051017,0,0
0,1,0,4.314132,4.085355,4.370277,-1.918293,4,1
1,0,0,-0.039324,0.55571,0.395781,-0.406309,0,0
1,0,0,1.703331,2.864836,3.765647,1.626878,3,1
0,0,1,0.207713,0.474495,-0.369322,0.204486,0,0
0,1,0,0.635213,2.716715,1.487896,-2.944669,2,1
0,0,1,3.328969,1.239184,3.932489,4.241821,3,1
1,0,0,2.885768,0.800569,1.382324,0.22734,1,0
0,1,0,0.667635,0.174876,2.523112,0.171513,1,0
0,0,1,0.638612,0.356759,-0.087878,-0.400748,0,0
0,0,1,-0.038759,0.554258,1.830195,0.15623,0,0
1,0,0,0.457832,-0.100399,0.158522,-0.277963,0,0
0,1,0,0.025412,1.390758,4.806658,-0.166489,1,0
